id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing
S789514,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,46,ir069,10/29/2018 22:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,131963,789514,Tornado,42.60626326,-124.5688346,46.83262896,-121.2917018,#NAME?,192,192,384000,384000,-48.53436279,-29.03866005,0
S773138,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,47,ir069,7/10/2018 16:13,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,128937,773138,Hail,41.43444815,-97.400486,44.77310087,-92.50670039,#NAME?,192,192,384000,384000,-73.60384369,-26.40087128,0
S778850,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,48,ir069,8/6/2018 20:30,-120:-120:-110:-105:-100:-100:-100:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-25:-25:-10:-5:0:0:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129967,778850,Hail,36.90008286,-106.7443819,40.59091784,-102.644045,#NAME?,192,192,384000,384000,-76.56468964,-21.12229729,5.76E-05
S774130,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,49,ir069,7/30/2018 1:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129169,774130,Thunderstorm Wind,33.14232614,-102.9608,36.70167514,-98.87487789,#NAME?,192,192,384000,384000,-74.17590332,-21.98696136,0
S766543,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,50,ir069,8/20/2018 19:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,127828,766543,Thunderstorm Wind,29.12017324,-86.4466495,32.03987494,-81.93922987,#NAME?,192,192,384000,384000,-77.45879364,-24.92523384,0
S802216,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,51,ir069,12/24/2018 15:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,134012,802216,Heavy Rain,38.28047257,-122.289847,42.43532586,-118.988913,#NAME?,192,192,384000,384000,-61.11600494,-28.23804474,0
S757616,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,52,ir069,7/7/2018 1:38,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,126361,757616,Thunderstorm Wind,31.6020475,-94.79422585,34.8569072,-90.45141269,#NAME?,192,192,384000,384000,-80.05077362,-22.24884987,0
S798658,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,53,ir069,12/18/2018 21:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,133456,798658,Tornado,45.37943397,-124.2987619,49.61284294,-120.9103676,#NAME?,192,192,384000,384000,-46.15444183,-24.03037071,0
S772799,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,54,ir069,8/23/2018 22:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128847,772799,Hail,41.90333273,-104.9655095,45.535947,-100.4601992,#NAME?,192,192,384000,384000,-60.62234879,-18.99411011,0
S773148,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,55,ir069,7/6/2018 19:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128597,773148,Thunderstorm Wind,33.61420643,-96.2085336,36.91893614,-91.80710077,#NAME?,192,192,384000,384000,-77.50267792,-21.50046921,0
S796456,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,56,ir069,12/1/2018 6:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,132889,796456,Thunderstorm Wind,35.25702153,-95.51128015,38.52960951,-90.97801652,#NAME?,192,192,384000,384000,-66.814888,-16.83148003,0
S774419,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,57,ir069,7/10/2018 20:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129236,774419,Thunderstorm Wind,42.2665488,-74.78650004,44.51702403,-68.7276228,#NAME?,192,192,384000,384000,-62.76511765,-20.25097656,0
S754937,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,58,ir069,7/5/2018 20:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,125923,754937,Flash Flood,34.82731482,-107.4181581,38.54011146,-103.4543038,#NAME?,192,192,384000,384000,-73.89948273,-20.39356232,0
S776527,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,59,ir069,8/1/2018 3:25,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129589,776527,Flood,36.72249483,-80.83379985,39.33227151,-75.57528963,#NAME?,192,192,384000,384000,-75.38758087,-19.60167885,0
S790513,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,60,ir069,10/11/2018 21:10,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,132103,790513,Tornado,35.83671274,-80.73872964,38.44830784,-75.55114666,#NAME?,192,192,384000,384000,-75.8242569,-15.73110962,0
S774070,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,61,ir069,7/18/2018 2:33,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,129149,774070,Thunderstorm Wind,34.50046377,-115.5715151,38.46641322,-112.0191322,#NAME?,192,192,384000,384000,-79.82183075,-22.90244865,0
S783409,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,62,ir069,11/1/2018 19:00,-120:-115:-110:-105:-100:-95:-90:-90:-90:-90:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130951,783409,Flood,38.15129241,-86.59205357,41.02681457,-81.45094804,#NAME?,192,192,384000,384000,-59.64702606,-27.72195244,0
S773300,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,63,ir069,7/5/2018 19:21,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,128963,773300,Thunderstorm Wind,39.7544399,-90.10292413,42.7831029,-84.98370126,#NAME?,192,192,384000,384000,-78.95334625,-21.85637856,0
S783140,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,64,ir069,8/25/2018 23:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130835,783140,Hail,37.88947195,-87.87554046,40.82516592,-82.81265292,#NAME?,192,192,384000,384000,-74.91798401,-14.7944231,0
S785499,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,65,ir069,11/7/2018 14:25,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,131293,785499,Flash Flood,30.68135816,-92.44394824,33.84522239,-88.06263238,#NAME?,192,192,384000,384000,-77.78382111,-19.72431564,0
S777931,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,66,ir069,8/8/2018 23:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129822,777931,Thunderstorm Wind,32.75485678,-85.60256692,35.61491723,-80.83383608,#NAME?,192,192,384000,384000,-76.5019455,-23.70005035,0
S772930,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,67,ir069,8/15/2018 22:34,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,128898,772930,Hail,39.7334523,-103.734771,43.31899275,-99.30892418,#NAME?,192,192,384000,384000,-64.7614212,-17.66225433,0
S763943,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,68,ir069,7/2/2018 20:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,127436,763943,Flood,36.41517626,-86.94616605,39.3157338,-81.96209319,#NAME?,192,192,384000,384000,-76.76650238,-22.27484703,0
S782580,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,69,ir069,8/8/2018 18:06,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,128098,782580,Thunderstorm Wind,34.97116001,-82.96849293,37.69578006,-77.93689032,#NAME?,192,192,384000,384000,-72.98062134,-23.33392334,0
S780379,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,70,ir069,9/16/2018 20:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,129284,780379,Flash Flood,33.27108281,-82.31748698,35.97667702,-77.38947779,#NAME?,192,192,384000,384000,-76.99760437,-20.92434311,0
S786122,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,71,ir069,9/27/2018 22:13,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,131379,786122,Thunderstorm Wind,32.66852649,-85.31269471,35.51604168,-80.5390059,#NAME?,192,192,384000,384000,-78.11682892,-20.51180077,0
S756112,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,72,ir069,7/4/2018 23:10,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,126131,756112,Thunderstorm Wind,36.36880267,-85.25855386,39.19203438,-80.20809102,#NAME?,192,192,384000,384000,-79.3483429,-18.03697586,0
S779391,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,73,ir069,8/18/2018 0:37,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,130149,779391,Thunderstorm Wind,41.5493363,-114.978251,45.51459302,-111.1038359,#NAME?,192,192,384000,384000,-59.31097412,-22.27187347,0
S786069,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,74,ir069,8/4/2018 21:38,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,131366,786069,Hail,39.3191718,-105.0771384,42.95318861,-100.7503874,#NAME?,192,192,384000,384000,-69.0765152,-16.80334091,0
S773745,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,75,ir069,7/12/2018 5:19,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,129082,773745,Thunderstorm Wind,45.41294765,-97.18179484,48.73964819,-91.91056663,#NAME?,192,192,384000,384000,-78.88665009,-21.1606636,0
S784174,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,76,ir069,9/12/2018 19:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,131087,784174,Flash Flood,40.1316593,-75.05927233,42.41705977,-69.24674363,#NAME?,192,192,384000,384000,-63.99674606,-23.63856697,0
S776786,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,77,ir069,7/13/2018 4:25,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129692,776786,Thunderstorm Wind,30.18403705,-112.5242892,34.05771186,-108.9697264,#NAME?,192,192,384000,384000,-71.74817657,-24.55144119,0
S771100,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,78,ir069,8/27/2018 21:54,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,128525,771100,Hail,26.00012854,-84.7904311,28.86916516,-80.4030081,#NAME?,192,192,384000,384000,-80.72368622,-24.11126137,0
S772806,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,79,ir069,7/17/2018 16:37,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:8:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,128839,772806,Flash Flood,41.17324659,-101.3690064,44.67015197,-96.71225601,#NAME?,192,192,384000,384000,-58.29138947,-18.37347603,0
S758083,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,80,ir069,7/17/2018 22:10,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,126469,758083,Thunderstorm Wind,37.19608054,-110.4478976,41.01028503,-106.5239303,#NAME?,192,192,384000,384000,-75.1789093,-16.87410545,0
S787772,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,81,ir069,10/8/2018 10:14,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,131680,787772,Flash Flood,28.29487394,-101.9705141,31.8276489,-98.06341648,#NAME?,192,192,384000,384000,-71.41077423,-21.89538383,0
S790002,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,82,ir069,10/14/2018 23:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,132016,790002,Funnel Cloud,32.1595365,-114.7330261,36.09873838,-111.2153488,#NAME?,192,192,384000,384000,-45.8975296,-17.23774719,0
S773082,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,83,ir069,7/4/2018 16:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128932,773082,Thunderstorm Wind,41.45306621,-97.54424279,44.79760387,-92.65664309,#NAME?,192,192,384000,384000,-76.96822357,-17.18151855,0
S761461,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,84,ir069,7/9/2018 10:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,127064,761461,Thunderstorm Wind,42.27919276,-105.3234494,45.92538026,-100.8124082,#NAME?,192,192,384000,384000,-76.98261261,-22.58997726,0
S760615,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,85,ir069,7/29/2018 2:04,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,126899,760615,Hail,39.15879073,-104.4091135,42.76862877,-100.0565763,#NAME?,192,192,384000,384000,-77.85723877,-21.40703201,0
S777852,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,86,ir069,9/25/2018 19:52,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,129849,777852,Thunderstorm Wind,29.73251704,-87.5179804,32.69482248,-83.01192332,#NAME?,192,192,384000,384000,-77.41046906,-20.41858673,0
S778257,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,87,ir069,7/23/2018 23:28,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-23:-23:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,129910,778257,Hail,37.23659997,-121.8381189,41.37707452,-118.5390059,#NAME?,192,192,384000,384000,-66.01258087,-25.49792671,0
S774867,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,88,ir069,7/7/2018 21:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,129315,774867,Lightning,30.09317022,-89.89864662,33.15462602,-85.45684032,#NAME?,192,192,384000,384000,-75.79437256,-22.48671532,0
S781170,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,89,ir069,8/20/2018 5:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130501,781170,Flash Flood,34.530326,-81.60526508,37.19322786,-76.55564205,#NAME?,192,192,384000,384000,-71.74463654,-15.98729897,0
S793422,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,90,ir069,12/1/2018 5:17,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,132590,793422,Thunderstorm Wind,31.34119979,-97.87385737,34.71654098,-93.66704864,#NAME?,192,192,384000,384000,-63.6129837,-14.60666847,0
S774762,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,91,ir069,7/4/2018 5:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129308,774762,Thunderstorm Wind,44.01001127,-102.2478006,47.54253038,-97.41583765,#NAME?,192,192,384000,384000,-79.62517548,-22.26865196,0
S768418,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,92,ir069,8/16/2018 21:39,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,128141,768418,Thunderstorm Wind,31.52043172,-91.29347162,34.63329936,-86.81982344,#NAME?,192,192,384000,384000,-78.67715454,-23.91975403,0
S774171,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,93,ir069,7/21/2018 22:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,126521,774171,Thunderstorm Wind,46.33930396,-106.8029465,50.04776016,-102.0689534,#NAME?,192,192,384000,384000,-75.14641571,-23.55397606,0
S774573,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,94,ir069,8/16/2018 23:26,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,129260,774573,Thunderstorm Wind,36.21759845,-97.37583315,39.56256936,-92.86394562,#NAME?,192,192,384000,384000,-81.5243454,-16.89593887,0
S784163,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,95,ir069,10/6/2018 21:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130037,784163,Thunderstorm Wind,40.14266714,-82.72725875,42.82231508,-77.23493521,#NAME?,192,192,384000,384000,-66.40796661,-17.72983742,0
S781514,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,96,ir069,8/6/2018 20:44,-119:-114:-114:-114:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-39:-39:-24:-19:-14:-14:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,130550,781514,Thunderstorm Wind,42.17313893,-79.08315437,44.65385991,-73.21863463,#NAME?,192,192,384000,384000,-70.43429565,-22.34360313,0
S775664,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,97,ir069,7/18/2018 1:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129430,775664,Flash Flood,33.33142734,-94.21289267,36.55714841,-89.74549786,#NAME?,192,192,384000,384000,-80.92776489,-21.89988327,0
S763738,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,98,ir069,8/7/2018 23:59,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,127418,763738,Hail,35.01093473,-106.6885568,38.69916766,-102.6811694,#NAME?,192,192,384000,384000,-77.20848083,-19.32251358,0
S786512,ir069/2018/SEVIR_IR069_STORMEVENTS_2018_0701_1231.h5,99,ir069,9/3/2018 18:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,131452,786512,Thunderstorm Wind,41.80746028,-81.84231837,44.43229659,-76.14096579,#NAME?,192,192,384000,384000,-76.30007935,-23.57809448,0
